WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,LOCATION,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
9.0053,2,1,3,2,4,1,1,1,2,120000,1700,3,3,202101,1.0546,21010208,I,I,I,I,I,I,I,I,I,I,I
5.3167,2,1,3,2,1,1,1,2,2,130000,1800,3,1,202101,1.0546,21010209,R,R,R,R,R,R,R,R,R,R,R
5.3167,1,1,3,2,1,1,1,2,2,140000,2100,3,3,202101,1.0546,21010210,I,I,I,I,I,I,I,I,I,I,I
5.3167,2,1,3,2,1,1,1,2,2,160000,2100,3,1,202101,1.0546,21010211,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,170000,1700,3,3,202101,1.0546,21010212,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,1,2,150000,2300,3,3,202101,1.0546,21010213,R,R,R,R,R,R,I,R,R,R,R
32.1857,2,1,3,2,3,1,2,2,2,110000,1300,3,1,202101,1.0546,21010214,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,3,2,140000,2400,3,3,202101,1.0546,21010215,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,1,2,160000,2400,3,1,202101,1.0546,21010216,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,1,2,100000,2300,3,1,202101,1.0546,21010217,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,3,2,2,1,1,2,2,120000,2000,3,3,202101,1.0546,21010218,R,R,R,R,R,R,R,R,R,R,R
7.3182,1,1,5,2,2,1,1,1,2,90000,1300,1,1,202101,1.0546,21010219,R,R,R,R,R,R,I,R,R,R,R
32.1857,2,1,5,2,3,1,1,2,2,120000,2000,3,3,202101,1.0546,21010220,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,1,2,120000,1600,3,1,202101,1.0546,21010221,I,I,I,I,I,I,I,I,I,I,I
32.1857,2,1,3,2,3,1,1,1,2,66000,2100,3,3,202101,1.0546,21010222,R,R,R,R,R,R,R,R,R,R,R
32.1857,1,1,3,2,3,1,1,2,2,66000,1600,3,1,202101,1.0546,21010223,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,120000,1900,3,1,202101,1.0546,21010224,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,120000,1800,3,3,202101,1.0546,21010225,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,3,2,4,1,1,2,2,94000,960,3,1,202101,1.0546,21010226,I,I,I,I,I,I,I,I,I,I,I
9.0053,2,1,3,2,4,1,1,1,2,120000,1400,3,1,202101,1.0546,21010227,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,3,2,4,1,1,2,2,100000,1300,1,1,202101,1.0546,21010228,R,R,R,R,R,R,I,I,I,I,I
9.0053,2,1,3,2,4,1,1,2,2,99000,1200,1,1,202101,1.0546,21010229,R,R,R,R,R,R,I,I,I,I,I
9.0053,2,1,3,2,4,1,1,2,2,100000,1200,1,1,202101,1.0546,21010230,I,I,I,I,I,I,I,I,I,I,I
5.3167,2,1,3,2,1,1,1,2,2,67000,1600,3,3,202101,1.0546,21010231,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,3,2,1,1,1,2,2,100000,1300,3,1,202101,1.0546,21010232,R,R,R,R,R,R,R,R,R,R,R
5.3167,1,1,3,1,1,1,3,2,2,9,1300,3,1,202101,1.0546,21010233,R,9,R,R,R,R,I,I,R,R,R
5.3167,2,1,3,2,1,1,1,2,2,95000,1500,3,1,202101,1.0546,21010234,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,3,2,1,1,1,2,2,87000,1500,3,3,202101,1.0546,21010235,R,R,R,R,R,R,R,R,R,R,R
5.3167,1,1,3,2,1,1,1,2,2,100000,1200,3,1,202101,1.0546,21010236,I,I,I,I,I,I,I,I,I,I,I
5.3167,2,1,3,2,1,1,1,2,2,96000,1300,3,1,202101,1.0546,21010237,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,3,2,1,1,2,2,2,67000,1200,3,1,202101,1.0546,21010238,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,3,2,1,1,1,2,2,130000,2100,3,1,202101,1.0546,21010239,I,I,I,I,I,I,I,I,I,I,I
32.1857,2,1,3,2,3,1,1,2,2,66000,1600,3,1,202101,1.0546,21010240,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,5,2,3,1,2,2,2,130000,2400,3,3,202101,1.0546,21010241,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,78000,1700,3,3,202101,1.0546,21010242,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,4,2,3,1,1,2,2,110000,2100,3,3,202101,1.0546,21010243,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,150000,2400,3,3,202101,1.0546,21010244,R,I,I,I,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,120000,1600,3,3,202101,1.0546,21010245,R,I,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,2,2,2,150000,2000,3,3,202101,1.0546,21010246,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,110000,1500,3,3,202101,1.0546,21010247,I,I,I,I,I,I,I,I,I,I,I
32.1857,1,1,3,2,3,1,2,1,2,210000,1600,3,1,202101,1.0546,21010248,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,2,2,2,66000,1300,3,3,202101,1.0546,21010249,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,140000,2300,3,3,202101,1.0546,21010250,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,1,2,80000,1500,3,3,202101,1.0546,21010251,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,89000,1700,3,1,202101,1.0546,21010252,R,R,R,R,R,R,R,R,R,R,R
32.1857,1,1,5,2,3,1,2,2,2,100000,1600,3,3,202101,1.0546,21010253,R,R,R,R,R,R,R,R,R,R,R
32.1857,1,1,3,2,3,1,1,2,2,110000,1700,3,1,202101,1.0546,21010254,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,130000,1900,3,3,202101,1.0546,21010255,I,I,I,I,I,I,I,I,I,I,I
32.1857,2,1,3,2,3,1,1,2,2,120000,1600,3,3,202101,1.0546,21010256,I,I,I,I,I,I,I,I,I,I,I
32.1857,2,1,5,1,3,1,1,2,2,9,1700,3,3,202101,1.0546,21010257,R,9,R,R,R,R,R,R,R,R,R
32.1857,2,1,5,2,3,1,1,2,2,130000,2000,3,3,202101,1.0546,21010258,I,I,I,I,I,I,I,I,I,I,I
32.1857,2,1,5,2,3,1,1,1,2,94000,1900,3,3,202101,1.0546,21010259,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,95000,2100,3,1,202101,1.0546,21010260,R,R,R,R,R,R,R,I,R,I,I
32.1857,2,1,3,2,3,1,1,1,2,100000,1900,3,3,202101,1.0546,21010261,R,R,R,R,R,R,R,R,R,R,R
32.1857,1,1,4,2,3,1,1,2,2,98000,1900,3,3,202101,1.0546,21010262,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,2,2,2,130000,1800,3,3,202101,1.0546,21010263,I,I,I,I,I,I,I,I,I,I,I
32.1857,2,1,3,2,3,1,1,2,2,87000,1600,3,3,202101,1.0546,21010264,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,2,2,99000,1700,3,3,202101,1.0546,21010265,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,1,1,2,150000,2000,3,3,202101,1.0546,21010266,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,3,2,3,1,2,1,2,120000,1600,3,1,202101,1.0546,21010267,I,I,I,I,I,I,I,I,I,I,I
7.3182,2,1,3,2,2,1,1,2,2,110000,1300,3,3,202101,1.0546,21010268,I,I,I,I,I,I,I,I,I,I,I
9.0053,2,1,1,2,4,0,0,1,2,140000,2000,3,1,202101,1.0546,21010269,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,2,2,130000,1900,3,1,202101,1.0546,21010270,I,I,I,I,I,I,I,R,I,I,R
9.0053,1,1,1,2,4,0,0,2,2,110000,1500,3,1,202101,1.0546,21010271,I,I,I,I,I,I,I,R,I,I,R
6.0035,2,1,1,2,5,0,0,1,3,240000,2400,3,3,202101,1.0546,21010272,R,R,R,R,R,R,R,R,R,R,R
6.0035,2,1,1,2,5,0,0,1,3,290000,2400,3,3,202101,1.0546,21010273,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,3,2,74000,960,1,3,202101,1.0546,21010274,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,2,2,150000,2200,3,3,202101,1.0546,21010275,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,1,4,0,0,1,2,9,960,1,1,202101,1.0546,21010276,I,9,I,I,I,I,I,R,I,I,R
9.0053,2,1,2,2,4,0,0,2,2,220000,1600,3,3,202101,1.0546,21010277,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,2,2,4,0,0,2,2,170000,1900,3,1,202101,1.0546,21010278,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,1,2,120000,1500,3,1,202101,1.0546,21010279,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,1,2,120000,1500,3,1,202101,1.0546,21010280,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,1,2,78000,1500,3,3,202101,1.0546,21010281,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,2,2,110000,1600,3,3,202101,1.0546,21010282,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,1,1,0,0,1,2,9,1700,1,1,202101,1.0546,21010283,R,9,R,R,R,R,R,R,R,R,R
5.3167,1,1,1,2,1,0,0,2,2,120000,1600,3,1,202101,1.0546,21010284,I,I,I,I,I,I,I,R,I,I,R
5.3167,2,1,1,2,1,0,0,1,2,190000,1500,3,1,202101,1.0546,21010285,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,1,2,79000,1300,3,1,202101,1.0546,21010286,R,R,R,R,R,R,R,R,R,R,R
9.0053,1,1,2,2,4,0,0,2,2,260000,1800,3,1,202101,1.0546,21010287,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,1,2,120000,1600,3,1,202101,1.0546,21010288,I,I,I,I,I,I,I,R,I,I,R
7.3182,1,1,1,2,2,0,0,1,2,86000,1300,3,1,202101,1.0546,21010289,R,R,R,R,R,R,R,R,R,R,R
7.3182,1,1,1,2,2,0,0,1,2,86000,1300,3,1,202101,1.0546,21010290,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,1,2,2,0,0,2,2,120000,1600,3,1,202101,1.0546,21010291,I,I,I,I,I,I,I,R,I,I,R
7.3182,2,1,1,2,2,0,0,2,2,140000,2300,3,1,202101,1.0546,21010292,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,1,2,2,0,0,2,2,110000,1600,3,1,202101,1.0546,21010293,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,1,2,2,0,0,2,2,96000,1700,3,3,202101,1.0546,21010294,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,2,2,170000,2400,3,3,202101,1.0546,21010295,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,1,1,0,0,1,2,9,1100,3,1,202101,1.0546,21010296,R,9,R,R,R,R,R,R,R,R,R
5.3167,2,1,2,2,1,0,0,2,2,100000,1200,3,3,202101,1.0546,21010297,I,I,I,I,I,I,I,R,I,I,R
5.3167,2,1,1,2,1,0,0,2,2,110000,1500,3,3,202101,1.0546,21010298,I,I,I,I,I,I,I,R,I,I,R
5.3167,1,1,1,2,1,0,0,2,2,81000,1200,3,3,202101,1.0546,21010299,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,1,1,0,0,1,2,9,1200,3,1,202101,1.0546,21010300,R,9,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,2,2,120000,2100,3,1,202101,1.0546,21010301,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,1,1,3,0,0,2,2,9,2400,3,3,202101,1.0546,21010302,R,9,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,2,0,0,1,2,94000,1700,3,1,202101,1.0546,21010303,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,2,2,74000,1400,1,3,202101,1.0546,21010304,R,R,R,R,R,R,R,R,R,R,R
6.0035,2,1,1,2,5,0,0,2,3,180000,2500,1,1,202101,1.0546,21010305,R,R,R,R,R,R,I,R,I,I,R
9.0053,2,1,1,2,4,0,0,1,2,170000,1100,3,1,202101,1.0546,21010306,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,1,1,2,4,0,0,1,2,120000,1800,3,1,202101,1.0546,21010307,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,1,1,0,0,1,2,9,1200,3,1,202101,1.0546,21010308,R,9,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,2,2,240000,1600,3,1,202101,1.0546,21010309,R,R,R,R,R,R,R,R,R,R,R
5.3167,2,1,1,2,1,0,0,2,2,110000,2100,3,3,202101,1.0546,21010310,R,R,R,R,R,R,R,R,R,R,R
5.3167,1,1,1,2,1,0,0,2,2,180000,1500,3,1,202101,1.0546,21010311,R,R,R,R,R,R,R,R,R,R,R
32.1857,1,1,1,2,3,0,0,1,2,150000,2600,3,3,202101,1.0546,21010312,I,I,I,I,I,I,I,R,I,I,R
32.1857,2,1,2,2,3,0,0,2,2,110000,2000,3,3,202101,1.0546,21010313,R,R,R,R,R,R,R,R,R,R,R
32.1857,2,1,1,2,3,0,0,2,2,81000,2000,3,3,202101,1.0546,21010314,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,2,2,2,0,0,2,2,110000,1800,3,1,202101,1.0546,21010315,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,1,2,2,0,0,1,2,88000,1200,3,3,202101,1.0546,21010316,R,R,R,R,R,R,R,R,R,R,R
7.3182,2,1,2,2,2,0,0,2,2,120000,1600,3,1,202101,1.0546,21010317,R,I,R,R,R,R,R,R,R,R,R
7.3182,2,1,1,2,2,0,0,1,2,120000,1600,3,3,202101,1.0546,21010318,R,R,R,R,R,R,R,R,R,R,R
9.0053,2,2,9,2,4,9,9,9,2,140000,1500,3,9,202101,1.0546,21010319,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,120000,1600,3,9,202101,1.0546,21010320,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,150000,2400,3,9,202101,1.0546,21010321,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,110000,1900,3,9,202101,1.0546,21010322,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,140000,2400,3,9,202101,1.0546,21010323,R,R,R,R,R,R,9,9,9,9,9
21.4571,1,2,9,2,5,9,9,9,3,190000,1900,3,9,202101,1.0546,21010324,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,150000,2600,3,9,202101,1.0546,21010325,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010326,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,80000,1700,3,9,202101,1.0546,21010327,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,79000,1300,3,9,202101,1.0546,21010328,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,130000,2600,3,9,202101,1.0546,21010329,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,110000,2100,3,9,202101,1.0546,21010330,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,180000,2000,3,9,202101,1.0546,21010331,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,190000,2100,3,9,202101,1.0546,21010332,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,120000,1600,3,9,202101,1.0546,21010333,I,I,I,I,I,I,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,110000,1600,3,9,202101,1.0546,21010334,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,110000,1300,3,9,202101,1.0546,21010335,I,I,I,I,I,I,9,9,9,9,9
9.0053,2,2,9,2,4,9,9,9,2,96000,2400,3,9,202101,1.0546,21010336,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,110000,1500,3,9,202101,1.0546,21010337,R,I,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,130000,960,3,9,202101,1.0546,21010338,R,R,R,R,R,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,180000,1900,3,9,202101,1.0546,21010339,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,210000,2000,3,9,202101,1.0546,21010340,R,R,R,R,R,R,9,9,9,9,9
32.1857,2,2,9,2,3,9,9,9,2,180000,2400,3,9,202101,1.0546,21010341,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,97000,2100,3,9,202101,1.0546,21010342,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,210000,2400,3,9,202101,1.0546,21010343,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,74000,1200,3,9,202101,1.0546,21010344,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,87000,1600,3,9,202101,1.0546,21010345,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,66000,1500,3,9,202101,1.0546,21010346,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1700,3,9,202101,1.0546,21010347,R,I,I,I,I,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,67000,1700,3,9,202101,1.0546,21010348,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,67000,2100,3,9,202101,1.0546,21010349,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,110000,1600,3,9,202101,1.0546,21010350,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,140000,1300,1,9,202101,1.0546,21010351,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,110000,1600,3,9,202101,1.0546,21010352,R,R,R,R,R,R,9,9,9,9,9
9.0053,2,2,9,2,4,9,9,9,2,120000,1600,3,9,202101,1.0546,21010353,R,I,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,130000,1900,3,9,202101,1.0546,21010354,I,I,I,I,I,I,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,71000,1300,3,9,202101,1.0546,21010355,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,110000,1400,3,9,202101,1.0546,21010356,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,100000,1200,1,9,202101,1.0546,21010357,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,100000,1600,3,9,202101,1.0546,21010358,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,110000,2600,3,9,202101,1.0546,21010359,R,R,R,R,R,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,170000,2300,3,9,202101,1.0546,21010360,R,R,R,R,R,R,9,9,9,9,9
32.1857,2,2,9,2,3,9,9,9,2,120000,2400,3,9,202101,1.0546,21010361,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010362,R,I,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,140000,2300,3,9,202101,1.0546,21010363,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,140000,2300,3,9,202101,1.0546,21010364,I,I,I,I,I,I,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,110000,1500,3,9,202101,1.0546,21010365,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010366,R,I,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,90000,1600,3,9,202101,1.0546,21010367,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,120000,1900,3,9,202101,1.0546,21010368,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010369,R,I,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,74000,1200,3,9,202101,1.0546,21010370,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,120000,1800,3,9,202101,1.0546,21010371,I,I,I,I,I,I,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,75000,1600,3,9,202101,1.0546,21010372,R,R,R,R,R,R,9,9,9,9,9
6.0035,1,2,9,2,5,9,9,9,3,110000,1200,3,9,202101,1.0546,21010373,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,1,3,9,9,9,2,9,1600,3,9,202101,1.0546,21010374,I,9,I,I,I,I,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,130000,1700,3,9,202101,1.0546,21010375,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,110000,1300,3,9,202101,1.0546,21010376,R,I,I,I,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,120000,1600,3,9,202101,1.0546,21010377,R,I,I,I,I,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010378,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010379,R,I,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,80000,1600,3,9,202101,1.0546,21010380,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,92000,1100,3,9,202101,1.0546,21010381,R,R,R,R,R,R,9,9,9,9,9
9.0053,1,2,9,2,4,9,9,9,2,110000,1700,3,9,202101,1.0546,21010382,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,66000,1300,3,9,202101,1.0546,21010383,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,150000,2600,3,9,202101,1.0546,21010384,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,180000,2500,3,9,202101,1.0546,21010385,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,140000,2100,3,9,202101,1.0546,21010386,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,78000,1100,1,9,202101,1.0546,21010387,R,R,R,R,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,90000,1400,3,9,202101,1.0546,21010388,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,120000,1600,3,9,202101,1.0546,21010389,R,I,I,I,R,R,9,9,9,9,9
5.3167,1,2,9,2,1,9,9,9,2,67000,1700,3,9,202101,1.0546,21010390,R,R,R,R,R,R,9,9,9,9,9
32.1857,2,2,9,2,3,9,9,9,2,140000,2200,3,9,202101,1.0546,21010391,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,71000,2100,3,9,202101,1.0546,21010392,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,120000,1600,3,9,202101,1.0546,21010393,I,I,I,I,I,I,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,130000,2000,3,9,202101,1.0546,21010394,R,I,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,140000,1700,3,9,202101,1.0546,21010395,R,R,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,87000,1700,3,9,202101,1.0546,21010396,R,R,R,R,R,R,9,9,9,9,9
7.3182,1,2,9,2,2,9,9,9,2,120000,1600,3,9,202101,1.0546,21010397,R,I,R,R,R,R,9,9,9,9,9
32.1857,1,2,9,2,3,9,9,9,2,140000,2100,3,9,202101,1.0546,21010398,R,I,R,R,R,R,9,9,9,9,9
9.0053,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010399,R,9,9,9,9,9,9,9,9,9,9
32.1857,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010400,R,9,9,9,9,9,9,9,9,9,9
9.0053,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010401,I,9,9,9,9,9,9,9,9,9,9
9.0053,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010402,R,9,9,9,9,9,9,9,9,9,9
9.0053,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010403,R,9,9,9,9,9,9,9,9,9,9
7.3182,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010404,R,9,9,9,9,9,9,9,9,9,9
5.3167,3,9,9,9,5,9,9,9,2,9,9,9,9,202101,1.0546,21010405,R,9,9,9,9,9,9,9,9,9,9
58.9857,2,1,4,2,3,1,2,2,1,41700,840,1,1,202102,1.024,21020001,R,R,R,R,R,R,R,R,R,R,R
58.9857,2,1,5,2,3,1,1,2,1,60000,1300,3,1,202102,1.024,21020002,R,R,R,R,R,R,R,R,R,I,R
17.7684,2,1,3,2,4,1,1,3,1,38600,570,1,1,202102,1.024,21020003,R,R,R,R,R,R,R,I,R,I,I
17.7684,2,1,5,2,4,1,1,2,1,46500,730,1,3,202102,1.024,21020004,I,I,I,I,I,I,I,I,I,I,I
17.7684,1,1,5,2,4,1,1,2,1,52000,730,1,1,202102,1.024,21020005,R,R,R,R,R,R,R,R,R,R,R
17.7684,2,1,3,2,4,3,1,2,1,68000,1100,3,1,202102,1.024,21020006,I,I,I,I,I,I,I,I,I,I,I
17.7684,2,1,4,2,4,3,2,1,1,64000,1100,3,1,202102,1.024,21020007,R,I,I,I,I,R,I,I,R,I,I
10.9833,2,1,3,2,1,1,1,2,1,49900,810,1,1,202102,1.024,21020008,R,R,R,R,R,R,R,R,R,R,R
58.9857,2,1,3,2,3,1,1,3,1,54000,1100,3,1,202102,1.024,21020009,R,R,R,R,R,R,R,R,R,R,R
